2689|886566197|0.99|92
2690|751610106|0.21|90
2691|353268192|0.13|83
2692|419669621|0.63|4
2693|593160381|0.51|75
2694|404701158|0.12|59
2695|980683307|0.67|29
2696|965690044|0.03|20
2697|277870605|0.25|100
2698|872546232|0.73|64
2699|407505602|0.38|55
2700|21558201|0.6|86
2701|685229508|0.19|46
2702|810555215|0.33|9
2703|518860461|0.54|84
2704|280707026|0.81|76
2705|639568599|0.25|69
2706|759154307|0.09|66
2707|309827938|0.24|25
2708|967902991|0.43|18
2709|501729653|0.8|70
2710|947899997|0.92|28
2711|148050837|0.84|81
2712|469873490|0.85|30
2713|870752388|0.31|2
2714|50995200|0.11|42
2715|340635817|0.65|48
2716|167057486|0.32|43
2717|688405449|0.84|53
2718|183079809|0.7|76
2719|105611033|0.16|62
2720|868720270|0.47|48
2721|621758861|0.77|30
2722|626034709|0.85|74
2723|971911469|0.46|40
2724|772706024|0.26|68
2725|664298573|0.09|59
2726|750878898|0.86|77
2727|693176906|0.66|91
2728|316633340|0.48|98
2729|384197433|0.69|68
2730|564641163|0.29|61
2731|483056169|0.35|45
2732|685101982|0.62|38
2733|611727806|0.73|20
2734|494725723|0.67|53
2735|319739123|0.58|71
2736|354807854|0.4|35
2737|598209574|0.77|51
2738|477949930|0.75|30
2739|294183215|0.45|88
2740|217026274|0.85|27
2741|937940795|0.56|11
2742|50737495|0.11|14
2743|519422638|0.47|26
2744|18784163|0.71|100
2745|252069936|0.63|25
2746|198053607|0.68|63
2747|288912775|0.21|54
2748|266747379|0.1|67
2749|399439786|0.54|51
2750|280686048|0.34|51
2751|479621539|0.52|38
2752|398031558|0.55|72
2753|610332115|0.95|84
2754|225408532|0.07|1
2755|200814313|0.47|25
2756|824322|0.02|8
2757|161771675|0.42|31
2758|122761317|0.37|93
2759|756820946|0.57|73
2760|337002697|0.23|44
2761|848050360|0.97|87
2762|950672191|0.94|23
2763|76290397|0.59|34
2764|733739370|0.4|73
2765|544578463|0.61|89
2766|102961654|0.97|1
2767|633912462|0.98|91
2768|856973605|0.8|4
2769|991853815|0.19|63
2770|525408050|0.9|48
2771|748002059|0.06|86
2772|558684615|0.62|49
2773|940432539|0.85|90
2774|574851121|0.59|73
2775|175865084|0.88|32
2776|399846164|0.84|20
2777|880359140|0.63|7
2778|976297461|0.07|54
2779|572261299|0.37|70
2780|112530303|0.68|41
2781|218849197|0.21|19
2782|359695072|0.75|49
2783|937717599|0.95|29
2784|469465352|0.87|35
2785|862593153|0.71|43
2786|520456797|0.71|53
2787|464577781|0.5|33
2788|741863921|0.43|64
2789|942509381|0.25|84
2790|278178022|0.97|93
2791|25114416|0.35|76
2792|926117436|0.22|88
2793|735870217|0.03|80
2794|793578775|0.17|22
2795|980318605|0.92|2
2796|900305361|0.61|99
2797|537282218|0.83|10
2798|475172784|0.39|96
2799|655516859|0.1|11
2800|343198549|0.47|39
2801|940565692|0.46|91
2802|206557960|0.21|62
2803|176685896|0.13|60
2804|348168438|0.68|63
2805|616032592|0.48|87
2806|582094358|0.85|26
2807|650307101|0.72|100
2808|673962992|0.8|73
2809|710857770|1.0|5
2810|228354931|0.07|52
2811|740679661|0.69|5
2812|383494831|0.64|32
2813|893988223|0.03|20
2814|973338415|0.63|81
2815|610452736|0.21|44
2816|856010926|0.88|34
2817|659812754|0.17|20
2818|433031314|0.13|94
2819|387353000|0.52|90
2820|18955959|0.11|99
2821|636276371|0.61|73
2822|940082275|0.02|63
2823|95185249|0.54|60
2824|436403619|0.27|98
2825|605734899|0.45|28
2826|494318064|0.07|2
2827|250411511|0.23|59
2828|311376162|0.92|31
2829|978517410|0.14|34
2830|183588630|0.68|17
2831|380083609|0.65|31
2832|403044396|0.98|4
2833|557475533|0.39|2
2834|397025671|0.27|75
2835|700613632|0.72|91
2836|622238509|0.47|10
2837|321859408|0.22|45
2838|727187832|0.88|49
2839|79286635|0.42|54
2840|733856370|0.63|6
2841|642612606|0.95|43
2842|565247841|0.47|75
2843|506570053|0.87|62
2844|750593163|0.91|58
2845|812228793|0.9|15
2846|14218393|0.52|11
2847|152597973|0.72|64
2848|980974315|1.0|80
2849|683248612|0.32|22
2850|275160692|0.09|29
2851|32549482|0.4|67
2852|884221251|0.19|30
2853|100788654|0.16|30
2854|560178503|0.11|22
2855|422442341|0.65|87
2856|158243317|0.52|56
2857|733304055|0.21|35
2858|435356352|0.27|76
2859|535653496|0.55|8
2860|359662425|0.12|25
2861|404603183|0.72|56
2862|321562134|0.75|43
2863|518587480|0.36|56
2864|882367220|0.56|48
2865|277385471|0.57|41
2866|643310226|0.62|19
2867|341882434|0.45|22
2868|108539153|0.62|50
2869|547866026|0.19|27
2870|269596528|0.6|87
2871|970238796|0.7|99
2872|17166429|0.58|55
2873|50772378|0.61|56
2874|470896991|0.9|30
2875|937341270|0.33|45
2876|754988061|0.06|35
2877|602596713|0.69|6
2878|799307776|0.57|97
2879|546794738|0.49|14
2880|465197337|0.6|100
2881|355156348|0.96|52
2882|410462740|0.96|4
2883|639650140|0.29|2
2884|61550657|0.23|57
2885|567271823|0.32|89
2886|636390773|0.34|19
2887|98361465|0.35|75
2888|93575376|0.62|44
2889|683833366|0.75|99
2890|414657029|0.33|41
2891|827408723|0.26|58
2892|426165558|0.55|21
2893|324688630|0.79|66
2894|309447040|0.98|14
2895|215219790|0.48|66
2896|419757458|0.35|40
2897|716281754|0.56|96
2898|754227648|0.45|80
2899|284277999|0.85|70
2900|616017713|0.21|93
2901|460224050|0.14|92
2902|285935472|0.71|84
2903|170106154|0.9|3
2904|173629312|0.18|50
2905|979513091|0.44|69
2906|299157679|0.5|50
2907|733481878|0.97|69
2908|541588370|0.14|79
2909|325853094|0.6|45
2910|285196667|0.1|19
2911|547530751|0.16|43
2912|937772795|0.98|41
2913|578321787|0.98|20
2914|835679698|0.13|74
2915|333615447|0.4|20
2916|153059978|0.49|80
2917|939918839|0.74|58
2918|749516680|0.16|18
2919|517719181|0.4|80
2920|243041469|0.35|44
2921|733245715|1.0|68
2922|884078191|0.93|52
2923|412123229|0.28|75
2924|930842223|0.33|77
2925|609421401|0.64|11
2926|470181732|0.93|19
2927|838155583|0.43|44
2928|468937131|0.53|85
2929|193976845|0.16|79
2930|171926333|0.16|48
2931|465945040|0.85|79
2932|520320834|0.55|23
2933|895012443|0.79|48
2934|147657922|0.96|73
2935|904493783|0.75|1
2936|642733520|0.44|68
2937|225116697|0.27|59
2938|931966904|0.46|73
2939|14104041|0.13|16
2940|507762009|0.39|5
2941|296649139|0.34|72
2942|423505801|0.18|63
2943|743406531|0.01|80
2944|314997167|0.06|41
2945|410461335|0.06|10
2946|895984820|1.0|73
2947|522979618|0.55|81
2948|11434272|0.47|69
2949|748541476|0.82|67
2950|344256498|0.15|70
2951|576469387|0.96|46
2952|314868335|0.86|35
2953|568076156|0.87|90
2954|303774550|0.56|75
2955|794122633|0.7|88
2956|767229311|0.75|88
2957|766123203|0.46|13
2958|514730387|0.54|31
2959|222689718|0.57|5
2960|958780581|0.21|76
2961|127732270|0.21|96
2962|607701005|0.87|14
2963|985060305|0.05|63
2964|750850396|0.42|76
2965|39542463|0.46|83
2966|889375907|0.19|82
2967|802966232|0.86|9
2968|341406022|0.93|85
2969|529665004|0.34|79
2970|584018603|0.05|34
2971|808466313|0.71|36
2972|292957338|0.13|89
2973|206569720|0.82|79
2974|460468140|0.81|10
2975|39029132|0.53|80
2976|306707101|0.06|2
2977|177849675|0.01|18
2978|772242104|0.49|63
2979|639970220|0.69|38
2980|115071438|0.32|91
2981|678579121|0.26|5
2982|490681660|0.24|50
2983|196268519|0.29|66
2984|822077705|0.57|97
2985|758725250|0.12|71
2986|703719241|0.66|18
2987|854845950|0.79|53
2988|67233837|0.57|85
2989|311458632|0.71|84
2990|913451729|0.08|44
2991|503519361|0.85|91
2992|805991048|0.03|40
2993|266249351|0.83|17
2994|324774776|0.5|66
2995|169276707|0.29|30
2996|375168248|0.62|10
2997|466083625|0.86|74
2998|584143267|0.21|25
2999|996151858|0.48|3
3000|930801604|0.31|29
3001|312541776|0.9|1
3002|532909817|0.5|34
3003|619467676|0.06|46
3004|977911243|0.86|70
3005|505368361|0.52|25
3006|995646119|0.9|81
3007|893248767|0.67|50
3008|715254078|0.24|71
3009|634350588|0.46|27
3010|801367075|0.86|82
3011|277068275|0.7|43
3012|165371092|0.54|34
3013|931235143|0.43|57
3014|541171717|0.66|80
3015|773577741|0.93|52
3016|719925620|0.22|72
3017|411663843|0.52|36
3018|835828489|0.48|73
3019|746675833|0.6|54
3020|715539277|0.13|9
3021|815183212|0.36|32
3022|83646286|0.24|12
3023|600809889|0.24|65
3024|936206910|0.73|40
3025|475278315|0.29|8
3026|335032921|0.82|39
3027|362180105|0.29|63
3028|638546393|0.38|6
3029|206037017|0.63|85
3030|574300733|0.45|97
3031|122011018|0.25|28
3032|796777024|0.47|25
3033|198707050|0.94|58
3034|944004111|0.41|47
3035|356615824|0.08|1
3036|216800142|0.34|41
3037|908874482|0.43|12
3038|429497707|0.05|53
3039|203079562|0.63|93
3040|359082271|0.48|44
3041|372510312|0.17|56
3042|167774283|0.61|31
3043|443347235|0.33|68
3044|968939062|0.82|57
3045|826160805|0.38|64
3046|345477339|0.6|57
3047|866442693|0.38|2
3048|684283573|0.68|93
3049|493946729|0.23|2
3050|401923511|1.0|64
3051|626067555|0.35|10
3052|13866052|0.88|71
3053|516071972|0.42|36
3054|563278986|0.52|87
3055|748493856|0.82|65
3056|638654664|0.28|19
3057|79177669|0.54|6
3058|343184798|0.88|1
3059|637259507|0.14|78
3060|570488294|0.8|46
3061|347504984|0.6|8
3062|780382685|0.93|9
3063|389807306|0.39|57
3064|323197097|0.47|65
3065|305560329|0.77|53
3066|781754630|0.34|91
3067|561240667|0.64|37
3068|450998567|0.74|56
3069|775084014|0.07|92
3070|40073947|0.06|50
3071|968759387|0.4|6
3072|862550827|0.24|64
3073|654509533|0.02|61
3074|567518058|0.2|77
3075|421973480|0.72|64
3076|443843990|0.01|13
3077|61972557|0.13|19
3078|545203968|0.64|35
3079|4567862|0.14|73
3080|26040383|0.77|34
3081|291463413|0.98|94
3082|40905136|0.86|73
3083|136523087|0.84|91
3084|829837163|0.99|96
3085|573041412|0.72|97
3086|756769870|0.9|19
3087|203325189|0.58|79
3088|886013388|0.81|85
3089|137034200|0.06|85
3090|161729945|0.42|83
3091|237007344|0.59|95
3092|62570630|0.65|91
3093|965902640|0.54|34
3094|894698865|0.02|1
3095|998526154|0.37|61
3096|790927507|0.58|5
3097|727384765|0.63|7
3098|389781013|0.89|80
3099|634697487|0.37|54
3100|189447837|0.23|35
3101|529561613|0.43|90
3102|22931045|0.86|84
3103|193020663|0.03|58
3104|13221289|0.09|40
3105|204469582|0.86|55
3106|20345599|0.19|97
3107|257326093|0.11|75
3108|646409043|0.51|90
3109|611729012|0.59|53
3110|207247934|0.31|8
3111|415056203|0.69|80
3112|600373084|0.65|75
3113|441477769|0.85|24
3114|908411728|0.7|20
3115|255193461|0.06|78
3116|404397405|0.09|57
3117|364001004|0.47|20
3118|664437252|0.4|35
3119|153427249|0.83|31
3120|88596651|0.7|15
3121|368712255|0.6|82
3122|826761350|0.56|82
3123|903936318|0.97|52
3124|79554059|0.94|63
3125|93146313|0.97|76
3126|844482419|0.84|7
3127|190996073|0.98|55
3128|583820492|0.12|28
3129|721242234|0.29|70
3130|459030068|0.54|54
3131|733863549|0.93|96
3132|283091525|0.19|67
3133|5589348|0.96|27
3134|969520618|0.66|65
3135|20651014|0.85|68
3136|959209601|0.08|58
3137|212715897|0.51|23
3138|818763128|0.97|77
3139|435705035|0.95|49
3140|265326057|0.22|57
3141|495365338|0.48|47
3142|840387165|0.53|84
3143|470485114|0.27|37
3144|888688350|0.9|85
3145|740399698|0.12|1
3146|661741269|0.14|79
3147|221587958|0.24|64
3148|79422135|0.65|58
3149|718046888|0.27|3
3150|100350440|0.63|59
3151|497767160|0.1|65
3152|397780304|0.2|23
3153|875586559|0.29|31
3154|767900315|0.72|63
3155|377454770|0.54|7
3156|281983140|0.09|77
3157|53529774|0.31|51
3158|446941044|0.86|92
3159|24258639|0.3|32
3160|289245767|0.71|50
3161|881024851|0.59|96
3162|750652167|0.43|15
3163|899063562|0.96|90
3164|174599114|0.56|47
3165|76634451|0.64|36
3166|825946841|0.64|3
3167|318858709|0.5|46
3168|804500091|0.19|86
3169|212664015|0.9|22
3170|774390571|0.97|95
3171|873802990|0.44|33
3172|774499884|0.18|94
3173|577753186|0.19|55
3174|370183103|0.63|76
3175|251797726|0.04|82
3176|152255367|0.14|2
3177|844574453|0.46|11
3178|427463821|0.57|39
3179|768814153|0.91|37
3180|80296263|0.66|47
3181|922098644|0.81|41
3182|255773977|0.43|48
3183|712198218|0.79|39
3184|450298761|0.94|10
3185|751571524|0.12|20
3186|303411770|0.49|34
3187|2780257|0.94|39
3188|915445700|0.23|99
3189|208891849|0.43|55
3190|325144638|0.78|85
3191|992419753|0.63|81
3192|598817816|0.55|65
3193|248318937|0.75|44
3194|573258570|0.68|85
3195|227636859|0.79|6
3196|981031490|0.21|38
3197|48106054|0.6|29
3198|240125947|0.12|46
3199|1233821|0.88|46
3200|973602923|0.09|12
3201|647690327|1.0|17
3202|323651639|0.51|91
3203|793339559|0.98|25
3204|651479457|0.42|98
3205|623144074|0.43|67
3206|381346262|0.46|22
3207|50060118|0.17|50
3208|607881719|0.41|55
3209|814988261|0.65|50
3210|696483126|0.46|16
3211|127226523|0.44|11
3212|149934304|0.81|41
3213|164773854|0.41|96
3214|381417006|0.63|70
3215|87569446|0.33|85
3216|313385975|0.11|58
3217|989296882|0.02|92
3218|245498836|0.4|29
3219|578851944|0.2|3
3220|64149670|0.94|62
3221|127633343|0.53|26
3222|703641713|1.0|47
3223|919350301|0.16|100
3224|68218363|0.88|32
3225|830115912|0.06|15
3226|520942142|0.73|15
3227|5077658|0.77|16
3228|962457076|0.34|12
3229|43560549|0.4|91
3230|989023609|0.24|20
3231|350724690|0.51|78
3232|83359726|0.37|78
3233|887505843|0.04|85
3234|3740107|0.69|56
3235|223742476|0.76|14
3236|781963570|0.09|94
3237|680796525|0.8|30
3238|198032646|0.37|12
3239|979119207|0.6|10
3240|47695830|0.01|79
3241|884302725|0.52|83
3242|619082141|0.58|15
3243|324085941|0.53|58
3244|720690816|0.23|56
3245|452975347|0.04|75
3246|590461820|0.73|59
3247|373479960|0.16|73
3248|618472602|0.55|50
3249|583565590|0.1|46
3250|271605526|0.49|8
3251|256374023|0.08|29
3252|632909291|0.12|57
3253|803472013|0.01|68
3254|641656240|0.61|27
3255|277034712|0.02|26
3256|154658994|0.61|29
3257|886725602|0.99|87
3258|386012035|0.06|88
3259|391808206|0.17|9
3260|815419830|0.92|34
3261|961150283|0.61|33
3262|27860914|0.25|32
3263|163850477|0.53|61
3264|473469109|0.66|41
3265|362160505|0.99|46
3266|21348162|0.16|34
3267|478632117|0.42|32
3268|979403365|0.29|98
3269|432435774|0.32|41
3270|333107686|0.06|21
3271|559493623|0.8|28
3272|25645838|0.99|19
3273|606218696|0.99|7
3274|74766578|0.16|15
3275|126141900|0.71|13
3276|102526928|0.16|33
3277|221965508|0.43|9
3278|314463233|0.74|47
3279|299774790|0.99|30
3280|180229104|0.66|24
3281|961012786|0.85|14
3282|170604141|0.9|78
3283|185526659|0.09|64
3284|29515841|0.27|99
3285|134920251|0.76|47
3286|267804804|0.56|17
3287|54688054|0.83|29
3288|652920442|0.85|13
3289|154427916|0.46|74
3290|818639242|0.69|31
3291|86543937|0.06|96
3292|630050402|0.02|81
3293|661330915|0.64|88
3294|962858909|0.92|97
3295|286576229|0.63|5
3296|808780606|0.42|25
3297|885337464|0.26|14
3298|833265289|0.17|52
3299|474663167|0.29|46
3300|58057965|0.81|16
3301|666692536|0.15|94
3302|307441542|0.06|54
3303|647752477|0.22|99
3304|954526290|0.85|24
3305|356289187|0.29|97
3306|978197850|0.09|56
3307|521354744|0.9|83
3308|575209289|0.5|18
3309|621560856|0.58|84
3310|239851312|0.66|41
3311|387809025|0.18|44
3312|866659588|0.37|67
3313|710814265|0.48|74
3314|245645653|0.39|65
3315|53439411|0.49|40
3316|880431271|0.38|45
3317|833561865|0.42|78
3318|589836866|0.49|24
3319|981772712|0.72|28
3320|533858379|0.96|63
3321|19568696|0.93|49
3322|13899956|0.31|44
3323|599073701|0.55|92
3324|812416029|0.81|17
3325|642771883|0.27|61
3326|185453892|0.39|73
3327|285057649|0.4|80
3328|956469960|0.42|68
3329|723632019|0.96|73
3330|608268753|0.07|18
3331|223872553|0.04|85
3332|68381134|0.89|68
3333|617087690|0.03|52
3334|719897739|0.86|39
3335|488600821|0.35|59
3336|853834739|0.25|22
3337|286015512|0.44|88
3338|109054838|0.3|70
3339|582394820|0.08|53
3340|517173896|0.69|41
3341|400193054|0.75|54
3342|52214143|0.59|98
3343|895296242|0.35|11
3344|378879710|0.19|17
3345|701206544|0.09|84
3346|260821700|0.98|5
3347|239299072|0.66|38
3348|189040854|0.95|32
3349|288647140|0.16|27
3350|477340224|0.41|12
3351|966277900|0.09|4
3352|584665492|0.58|70
3353|793511102|0.37|60
3354|514373358|0.04|47
3355|35187540|0.86|29
3356|161633995|0.09|39
3357|194474689|0.24|8
3358|495387206|0.38|31
3359|313395554|0.8|87
3360|330898298|0.33|26
3361|719198821|0.23|50
3362|100329062|0.48|45
3363|371200667|0.62|4
3364|889307745|0.55|57
3365|684631988|0.67|56
3366|31586372|0.79|36
3367|970821454|0.92|68
3368|743254094|0.75|86
3369|31458648|0.84|62
3370|691846574|0.53|81
3371|549555634|0.73|88
3372|947895628|0.09|17
3373|193074929|0.28|13
3374|425151835|0.94|97
3375|297572270|0.23|72
3376|222058388|0.41|87
3377|470385863|0.79|88
3378|518974975|0.95|20
3379|470709101|0.65|99
3380|526722808|0.76|52
3381|903963928|0.93|17
3382|289693353|0.35|58
3383|560948240|0.54|80
3384|23659041|1.0|48
3385|3227503|0.92|2
3386|335908861|0.08|79
3387|793034662|0.11|48
3388|827371626|0.65|82
3389|350571661|0.96|25
3390|369585877|0.4|46
3391|642253072|0.31|11
3392|454321590|0.14|19
3393|16568816|0.46|16
3394|26337108|0.05|92
3395|174252708|0.56|36
3396|795114220|0.95|16
3397|402925558|0.5|14
3398|965201075|0.48|5
3399|321010741|0.56|20
3400|176747713|0.59|2
3401|238903612|0.22|55
3402|49820608|0.42|44
3403|19495908|0.31|5
3404|891490162|0.09|87
3405|733699133|0.29|70
3406|585604828|0.9|14
3407|290720955|0.65|69
3408|453483998|0.43|93
3409|920734828|0.76|43
3410|197048689|0.17|45
3411|570945830|0.47|8
3412|693492837|0.09|31
3413|226445304|0.35|78
3414|662991418|0.01|12
3415|953760274|0.68|59
3416|53221303|0.55|83
3417|714660118|0.73|10
3418|675340598|0.14|88
3419|796427917|0.94|7
3420|669662670|0.51|50
3421|470315653|0.89|93
3422|719984945|0.09|73
3423|493769033|0.27|97
3424|558291964|0.07|19
3425|826503736|0.99|81
3426|288197920|0.71|19
3427|526904160|0.47|10
3428|539484174|0.73|61
3429|899308774|0.03|55
3430|948242125|0.81|90
3431|609435417|0.56|14
3432|814431283|0.21|79
3433|589793813|0.39|57
3434|65391604|0.26|51
3435|124530725|0.65|29
3436|302598743|0.94|30
3437|670228121|0.39|85
3438|428146801|0.7|50
3439|531551797|0.49|92
3440|714369617|0.36|99
3441|4342960|0.92|28
3442|617223903|0.46|54
3443|488776753|0.37|77
3444|664615391|0.62|16
3445|132231352|0.19|61
3446|554713757|0.91|60
3447|926725539|0.94|42
3448|752616959|0.83|56
3449|667606654|0.13|38
3450|914294623|0.89|34
3451|909121829|0.38|47
3452|968549912|0.82|88
3453|51118954|0.09|78
3454|876566961|0.54|95
3455|572003069|0.51|47
3456|831237854|0.8|46
3457|291855496|0.28|60
3458|494610822|0.33|52
3459|751373192|0.06|13
3460|993371549|0.91|90
3461|913816199|0.29|52
3462|152511145|0.79|32
3463|392779816|0.79|100
3464|582674907|0.91|61
3465|673514864|0.42|36
3466|107495384|0.82|2
3467|861526879|0.69|5
3468|531415111|0.8|31
3469|614059922|0.84|80
3470|730383059|0.59|26
3471|627452783|0.16|27
3472|174665884|0.53|50
3473|286060667|0.44|81
3474|103377556|0.58|15
3475|626677844|0.01|92
3476|723912608|0.7|56
3477|696804943|0.83|26
3478|353543488|0.58|52
3479|541974254|0.43|65
3480|836697101|0.78|75
3481|616842735|0.39|33
3482|257143654|0.99|50
3483|276120530|0.58|34
3484|402180756|0.17|100
3485|641029591|0.86|17
3486|827559464|0.6|13
3487|503334611|0.61|38
3488|460472447|0.36|4
3489|690395022|0.21|5
3490|288161287|0.47|89
3491|103886109|0.74|35
3492|239395839|0.45|95
3493|37142628|0.92|21
3494|400378285|0.15|5
3495|40363246|0.06|3
3496|230182712|0.78|22
3497|56425919|0.27|97
3498|206606242|0.61|47
3499|466351231|0.4|71
3500|50894274|0.61|86
3501|479397875|0.11|93
3502|465376601|0.97|43
3503|554999015|0.19|85
3504|548379513|0.06|66
3505|195852112|0.47|23
3506|348785937|0.31|63
3507|484346525|0.3|75
3508|181066912|0.36|45
3509|671834353|0.89|11
3510|785777772|0.34|10
3511|174049535|0.71|67
3512|424065628|0.97|52
3513|838595585|0.16|11
3514|54074191|0.39|78
3515|195998561|0.81|6
3516|293031075|0.79|9
3517|11640029|0.9|67
3518|494218763|0.7|7
3519|27758994|0.3|48
3520|605744649|0.06|26
3521|314423916|0.82|62
3522|420911628|0.65|66
3523|330867174|0.34|13
3524|981067100|0.81|15
3525|7223351|0.29|29
3526|905915879|0.91|36
3527|390679300|0.88|37
3528|653861077|0.3|61
3529|413758220|0.47|61
3530|374706346|0.33|69
3531|541439364|0.2|55
3532|967242887|0.37|61
3533|905662518|0.87|76
3534|984675613|0.8|3
3535|242928738|0.15|42
3536|190647078|0.61|35
3537|718538683|0.9|7
3538|490793992|0.75|24
3539|368250209|0.05|36
3540|340492157|0.88|9
3541|568677099|0.61|34
3542|907702113|0.26|72
3543|563134391|0.51|73
3544|52457655|0.73|28
3545|456169746|0.18|80
3546|219299317|0.79|33
3547|996736941|0.37|51
3548|157020367|0.65|15
3549|579503302|0.47|94
3550|310114519|0.43|78
3551|629246462|0.44|32
3552|32688297|0.52|73
3553|257549035|0.18|46
3554|481620479|0.21|47
3555|311555182|0.29|68
3556|837411914|0.86|13
3557|437579258|0.73|52
3558|206489557|0.49|31
3559|569503596|0.4|44
3560|401987005|0.57|16
3561|122824628|0.62|71
3562|512545733|0.25|76
3563|426677212|0.49|33
3564|914307229|0.19|6
3565|805318876|0.07|40
3566|980246345|0.67|61
3567|731722854|0.42|62
3568|198476175|0.64|7
3569|394674626|0.43|15
3570|707230797|0.04|39
3571|375835216|0.24|34
3572|258903912|0.81|31
3573|419929806|0.75|12
3574|36013123|0.99|76
3575|810535408|0.85|24
3576|576985268|0.07|80
3577|4497969|0.73|6
3578|355375779|0.14|58
3579|993549508|0.19|24
3580|103079000|0.21|54
3581|165318980|0.22|69
3582|498828069|0.01|37
3583|517373649|0.72|98
3584|937290192|0.16|46
3585|169365015|0.24|83
3586|243090213|0.79|87
3587|809128922|0.05|4
3588|552592896|0.17|25
3589|381619711|0.01|43
3590|503344277|0.06|25
3591|165718732|0.82|40
3592|109276545|0.21|6
3593|502092560|0.23|41
3594|183638290|0.98|63
3595|576083986|0.33|14
3596|511067850|0.96|85
3597|749576668|0.65|51
3598|745755883|0.07|92
3599|794700909|0.55|70
3600|720050298|0.92|7
3601|44438659|0.91|37
3602|925569496|0.67|63
3603|108688109|0.87|49
3604|189120094|0.34|68
3605|814353104|0.03|12
3606|645515612|0.71|6
3607|247996897|0.78|66
3608|632363442|0.58|26
3609|806844293|0.65|10
3610|950671941|0.8|13
3611|773443744|0.31|85
3612|871726605|0.34|70
3613|447775031|0.79|79
3614|234768611|0.82|60
3615|430118339|0.64|37
3616|364918673|0.39|82
3617|869966052|0.34|43
3618|467759876|0.94|37
3619|477329888|0.5|51
3620|611375217|0.39|90
3621|697544889|0.44|42
3622|852488453|0.58|58
3623|291486302|0.63|66
3624|36913877|0.24|75
3625|372675179|0.6|75
3626|352760402|0.66|76
3627|469940300|0.47|63
3628|410098971|0.64|13
3629|87288160|0.61|24
3630|120761684|0.19|43
3631|992207773|0.46|65
3632|83806416|0.7|53
3633|206033938|0.52|7
3634|400312320|0.07|58
3635|918232728|0.83|76
3636|930936223|0.67|77
3637|725800307|0.48|97
3638|94912667|0.58|79
3639|106997606|0.24|78
3640|866137858|0.38|1
3641|872409540|0.16|50
3642|880464751|0.43|98
3643|427566213|0.71|8
3644|675751351|0.54|16
3645|391730600|0.18|51
3646|468539788|0.04|63
3647|754063914|0.72|93
3648|353969319|0.95|58
3649|360640702|0.48|34
3650|51448235|0.88|93
3651|631500356|0.58|19
3652|618468989|0.56|55
3653|339892697|0.55|42
3654|635339839|0.23|49
3655|65378462|0.11|54
3656|242181180|0.46|12
3657|974236311|0.1|66
3658|769020132|0.05|3
3659|195611041|0.68|30
3660|27773328|0.12|22
3661|987924020|0.87|96
3662|613799016|0.44|42
3663|436582827|0.42|66
3664|193862117|0.3|57
3665|774356426|0.08|38
3666|607344416|0.66|75
3667|940224965|0.32|5
3668|148455962|0.54|67
3669|802666609|0.06|63
3670|841578043|0.37|1
3671|249221055|0.09|96
3672|820374847|0.95|81
3673|787089820|0.1|19
3674|442810872|0.79|29
3675|560165042|0.9|76
3676|899634385|0.47|9
3677|561021854|0.62|69
3678|163759377|0.93|14
3679|695155899|0.91|2
3680|711963045|0.56|34
3681|543997364|0.03|17
3682|988271613|0.61|6
3683|368563171|0.15|40
3684|673857254|0.7|13
3685|350953641|0.82|90
3686|436739431|0.74|93
3687|162632663|0.72|36
3688|430203682|0.09|23
3689|410956338|0.62|25
3690|392272990|0.29|79
3691|299517626|0.13|24
3692|208784160|0.88|60
3693|804510166|0.18|76
3694|221361298|0.17|35
3695|395210290|0.81|3
3696|382520705|0.95|53
3697|386779088|0.91|87
3698|931627274|0.55|82
3699|611411720|0.96|61
3700|873867612|0.41|65
3701|471009757|0.83|95
3702|473988226|0.8|100
3703|380354946|0.46|95
3704|838142416|0.67|99
3705|47504308|0.16|80
3706|256299673|0.53|48
3707|554167672|0.46|36
3708|263188203|0.48|39
3709|344774159|0.73|57
3710|770899160|0.77|4
3711|895778940|0.71|14
3712|447195805|0.96|91
3713|429368348|0.38|1
3714|797290460|0.88|65
3715|692772769|0.89|15
3716|783005569|0.09|56
3717|109910759|0.62|65
3718|739015919|0.05|18
3719|352438223|0.15|29
3720|722797129|0.18|9
3721|70312907|0.5|63
3722|834654709|0.31|87
3723|639481591|0.32|6
3724|552227485|0.66|17
3725|740045542|0.93|95
3726|478200541|0.28|29
3727|147843000|0.5|53
3728|53628222|0.82|91
3729|903200945|0.86|59
3730|961233626|0.13|2
3731|507067826|0.91|90
3732|427997747|0.94|3
3733|48203458|0.18|67
3734|266475742|0.64|19
3735|658307542|0.21|21
3736|58341413|0.3|76
3737|412704915|0.2|23
3738|443095612|0.84|3
3739|395476880|0.65|83
3740|434248251|0.53|10
3741|484522393|0.09|38
3742|176724957|0.1|1
3743|65724056|0.62|96
3744|387391473|0.51|45
3745|828996613|0.55|47
3746|691461046|0.96|25
3747|976223907|0.61|64
3748|44748455|0.92|54
3749|38964355|0.16|82
3750|866264597|0.42|36
3751|327155809|0.65|92
3752|238824230|0.17|42
3753|733717386|0.16|29
3754|772321176|0.02|97
3755|882186694|0.89|76
3756|479976076|0.49|35
3757|670255726|0.1|68
3758|890849350|0.12|10
3759|748331373|0.01|84
3760|785581859|0.95|21
3761|147743601|0.87|84
3762|516831327|0.11|73
3763|989668129|0.02|20
3764|196006987|0.63|24
3765|9354670|0.26|9
